TransactionID,TransactionDate,Amount,MerchantID,TransactionType,Location,IsFraud
28519,"2024-09-24 06:41:35.603612",2519.95,166,refund,Chicago,0
28520,"2024-09-03 05:44:35.603615",2942.92,408,refund,Chicago,0
28521,"2023-11-27 14:10:35.603618",4305.91,998,purchase,"San Jose",0
28522,"2023-11-09 17:16:35.603622",2588.08,537,refund,Phoenix,0
28523,"2024-05-23 17:35:35.603625",3888.48,31,purchase,"San Diego",0
28524,"2023-11-26 09:24:35.603628",3206.75,219,purchase,Houston,0
28525,"2024-09-23 15:48:35.603632",3431.03,556,purchase,Houston,0
28526,"2024-10-14 04:45:35.603635",4931.77,251,purchase,"San Jose",0
28527,"2024-01-03 05:16:35.603638",2874.52,667,purchase,Dallas,0
28528,"2024-08-12 16:02:35.603642",1413.07,427,purchase,Dallas,0
28529,"2024-03-06 13:27:35.603645",3036.4,161,refund,Phoenix,0
28530,"2024-08-29 04:19:35.603648",3088.34,247,refund,Philadelphia,0
28531,"2024-06-24 19:43:35.603652",3716.77,400,purchase,"Los Angeles",0
28532,"2024-04-11 03:38:35.603655",2309.97,85,purchase,"San Antonio",0
28533,"2024-09-22 08:47:35.603658",1977.96,852,refund,Phoenix,0
28534,"2024-01-09 10:20:35.603662",3953.83,238,purchase,"Los Angeles",0
28535,"2024-10-09 19:25:35.603666",2186.08,865,purchase,Chicago,0
28536,"2024-02-09 17:28:35.603671",4303.5,220,refund,"San Diego",0
28537,"2024-10-14 23:05:35.603677",4742.61,882,refund,"New York",0
28538,"2024-08-01 13:24:35.603684",566.59,907,purchase,"New York",0
28539,"2024-04-15 05:42:35.603688",2878.78,860,refund,Houston,0
28540,"2024-09-30 22:03:35.603692",1000.43,847,purchase,"San Jose",0
28541,"2023-12-15 22:22:35.603695",1738.03,219,refund,Dallas,0
28542,"2024-08-17 19:00:35.603698",402.17,636,refund,"San Jose",0
28543,"2024-01-02 08:40:35.603701",629.24,738,refund,Dallas,0
28544,"2024-04-19 05:06:35.603705",1868.3,909,purchase,Houston,0
28545,"2024-06-04 08:36:35.603709",2268.41,785,purchase,"Los Angeles",0
28546,"2024-03-25 04:47:35.603712",3863.91,861,purchase,Chicago,0
28547,"2024-03-25 04:01:35.603716",4997.43,14,purchase,"San Jose",0
28548,"2024-06-25 04:50:35.603719",2932.78,272,purchase,Phoenix,0
28549,"2024-06-18 17:17:35.603722",2249.6,672,refund,"San Jose",0
28550,"2024-01-12 06:04:35.603726",1259.52,800,refund,Chicago,0
28551,"2024-07-18 13:30:35.603729",4491.4,882,refund,Philadelphia,0
28552,"2024-08-16 06:52:35.603732",2490.37,82,refund,"San Diego",0
28553,"2024-03-25 00:13:35.603735",1042.51,39,purchase,"San Jose",0
28554,"2023-11-23 13:45:35.603739",2095.24,225,purchase,Chicago,0
28555,"2024-01-24 13:09:35.603742",3083.43,656,refund,Philadelphia,0
28556,"2023-12-01 14:47:35.603745",3218.79,852,purchase,Dallas,0
28557,"2024-02-12 05:01:35.603749",1923,962,refund,"New York",0
28558,"2024-07-04 06:35:35.603752",4486.8,755,refund,Phoenix,0
28559,"2024-03-20 10:43:35.603755",4370.03,483,purchase,Dallas,0
28560,"2024-06-02 02:12:35.603759",2036.6,372,purchase,Houston,0
28561,"2024-05-14 22:54:35.603762",2253.55,222,refund,"Los Angeles",0
28562,"2023-12-21 14:51:35.603765",3247.31,699,refund,Phoenix,0
28563,"2024-03-11 22:27:35.603771",2501.59,477,purchase,"New York",0
28564,"2024-04-11 08:05:35.603774",1343.42,628,purchase,"San Jose",0
28565,"2024-03-24 07:29:35.603777",3811.59,212,purchase,Phoenix,0
28566,"2024-03-08 14:56:35.603781",1633.69,687,refund,Houston,0
28567,"2024-03-11 08:11:35.603784",409.99,449,purchase,Phoenix,0
28568,"2023-12-23 00:19:35.603787",4482.1,386,refund,"San Jose",0
28569,"2024-03-24 00:10:35.603791",4905.59,26,refund,"San Diego",0
28570,"2024-07-20 15:42:35.603794",4270.69,336,refund,Chicago,0
28571,"2024-02-04 12:10:35.603798",2724.41,963,refund,Philadelphia,0
28572,"2024-08-23 04:32:35.603801",4135.73,650,purchase,Dallas,0
28573,"2024-03-16 00:44:35.603804",1166.15,687,purchase,"San Diego",1
28574,"2024-07-07 10:41:35.603808",4970.36,687,purchase,Philadelphia,0
28575,"2024-03-14 07:58:35.603811",2014,954,refund,"Los Angeles",0
28576,"2023-12-24 20:15:35.603814",1666.2,781,purchase,Philadelphia,0
28577,"2024-08-26 13:23:35.603818",4911.43,19,refund,"San Jose",0
28578,"2024-07-03 00:55:35.603821",433.53,731,refund,"New York",0
28579,"2024-07-13 23:41:35.603824",2967.78,988,refund,Dallas,0
28580,"2024-04-17 09:35:35.603828",4488.31,486,refund,Phoenix,0
28581,"2024-03-13 21:47:35.603831",3142.26,788,refund,"San Diego",0
28582,"2024-07-25 11:37:35.603834",1544.83,605,refund,Philadelphia,0
28583,"2024-06-16 22:22:35.603838",3019.81,376,refund,Philadelphia,0
28584,"2024-08-03 20:42:35.603841",404.87,181,refund,Phoenix,0
28585,"2023-11-13 20:42:35.603844",3151.96,267,purchase,Dallas,0
28586,"2024-04-07 14:10:35.603848",1176.7,976,refund,Philadelphia,0
28587,"2024-08-06 00:58:35.603851",3911.95,170,purchase,"San Diego",0
28588,"2024-01-07 17:56:35.603854",4974.75,55,purchase,Houston,0
28589,"2023-10-22 09:13:35.603858",2371.33,17,purchase,"New York",0
28590,"2024-06-17 11:10:35.603861",4369.52,847,refund,Houston,0
28591,"2023-12-06 19:48:35.603865",3146.39,975,purchase,Philadelphia,0
28592,"2024-01-05 01:02:35.603868",1811.03,297,refund,Philadelphia,0
28593,"2024-06-12 15:58:35.603871",2527.94,638,refund,"San Jose",0
28594,"2024-01-26 08:39:35.603874",4650.11,146,purchase,"San Antonio",0
28595,"2024-01-12 12:40:35.603878",2416.89,642,refund,"New York",0
28596,"2024-08-23 01:03:35.603881",4507.51,138,refund,Phoenix,0
28597,"2024-04-04 23:53:35.603884",2316.61,716,purchase,"San Antonio",0
28598,"2024-09-16 19:53:35.603888",1513.9,539,refund,Phoenix,0
28599,"2024-02-12 06:13:35.603891",2358.17,560,refund,"San Jose",0
28600,"2024-01-31 17:19:35.603894",615.58,734,purchase,"San Antonio",0
28601,"2023-11-16 06:11:35.603899",923.3,51,refund,Chicago,0
28602,"2024-03-30 12:20:35.603905",1826.13,886,purchase,"San Diego",0
28603,"2024-04-24 11:47:35.603911",3304.02,777,purchase,Philadelphia,0
28604,"2024-10-10 11:24:35.603917",4567.66,224,refund,Houston,0
28605,"2024-02-02 11:04:35.603923",2866.38,568,purchase,"San Antonio",0
28606,"2024-07-17 21:04:35.603930",2092.08,659,purchase,"San Diego",0
28607,"2024-03-24 11:41:35.603937",1473.3,550,purchase,Phoenix,0
28608,"2023-10-30 00:27:35.603943",2308.79,84,purchase,Philadelphia,0
28609,"2024-02-01 22:01:35.603950",281.16,437,purchase,"San Jose",0
28610,"2023-12-28 12:57:35.603957",4214.99,31,purchase,Phoenix,0
28611,"2024-09-27 05:10:35.603960",1749.82,91,purchase,Chicago,0
28612,"2024-01-26 05:25:35.603964",4727.74,506,refund,"Los Angeles",0
28613,"2024-04-04 04:21:35.603967",196.46,100,refund,"San Diego",0
28614,"2024-09-10 09:08:35.603970",3895.04,253,refund,Philadelphia,0
28615,"2023-11-03 07:16:35.603974",3587.15,57,refund,"San Antonio",0
28616,"2024-02-25 23:40:35.603982",3102.74,935,purchase,"Los Angeles",0
28617,"2024-05-15 10:09:35.603986",3536.54,122,refund,"San Antonio",0
28618,"2024-08-26 17:17:35.603989",475.75,7,refund,"Los Angeles",0
28619,"2024-05-21 19:06:35.603993",4804.11,756,refund,Chicago,0
28620,"2024-05-21 15:17:35.603996",1790.23,81,purchase,Dallas,0
28621,"2024-07-29 22:56:35.603999",2890.9,369,refund,"San Diego",0
28622,"2024-04-10 20:50:35.604003",1479.15,901,refund,"New York",0
28623,"2024-10-05 10:39:35.604006",1504.92,71,purchase,"San Antonio",0
28624,"2024-09-03 21:40:35.604010",2011.13,854,purchase,Chicago,0
28625,"2024-07-20 02:45:35.604013",1904.01,617,purchase,"San Diego",0
28626,"2023-10-29 20:44:35.604016",2787.46,927,purchase,Chicago,0
28627,"2024-01-10 09:41:35.604020",787.47,754,refund,"New York",0
28628,"2024-02-29 08:16:35.604025",4481.62,648,purchase,"Los Angeles",0
28629,"2024-04-03 11:13:35.604031",96.68,979,purchase,"San Diego",0
28630,"2024-08-23 02:12:35.604037",3617.38,701,purchase,"San Jose",0
28631,"2024-09-21 15:19:35.604043",781.01,777,purchase,"Los Angeles",0
28632,"2023-12-28 20:40:35.604049",95.25,494,purchase,Philadelphia,0
28633,"2024-01-21 21:50:35.604056",28.99,125,refund,Chicago,0
28634,"2024-06-20 20:00:35.604063",2517.86,209,purchase,"New York",0
28635,"2024-09-28 12:26:35.604069",4408.06,117,purchase,"San Antonio",0
28636,"2024-02-09 21:18:35.604076",1443.88,545,purchase,Chicago,0
28637,"2024-07-01 20:53:35.604082",4346.02,944,refund,Chicago,0
28638,"2024-03-02 14:56:35.604090",4819.13,690,purchase,"Los Angeles",0
28639,"2024-03-10 14:40:35.604096",4513.68,259,purchase,"New York",0
28640,"2024-08-21 04:20:35.604101",1517.57,64,refund,Chicago,0
28641,"2024-03-09 01:35:35.604107",3289.47,530,purchase,Dallas,0
28642,"2024-06-30 14:45:35.604112",2915.75,834,refund,Philadelphia,0
28643,"2024-04-02 09:56:35.604119",3054.47,708,purchase,Chicago,0
28644,"2024-06-17 14:12:35.604122",4783.04,998,refund,"San Diego",0
28645,"2024-07-29 13:33:35.604126",1296.37,860,purchase,"Los Angeles",0
28646,"2024-09-01 04:44:35.604129",2304.92,699,purchase,Dallas,0
28647,"2024-04-11 02:26:35.604132",4481.46,947,purchase,Phoenix,0
28648,"2024-04-18 11:15:35.604136",957.07,875,refund,"San Diego",0
28649,"2024-09-13 00:19:35.604139",2405,643,purchase,Houston,0
28650,"2024-08-16 15:00:35.604142",885.49,662,refund,"San Diego",0
28651,"2024-08-18 11:36:35.604146",224.6,205,purchase,"San Jose",0
28652,"2024-05-29 04:13:35.604149",3242.88,217,refund,Chicago,0
28653,"2024-03-26 13:38:35.604153",1270.72,995,refund,"Los Angeles",0
28654,"2024-02-20 22:42:35.604156",3384.85,16,purchase,"New York",0
28655,"2024-03-02 09:10:35.604159",2391.02,675,refund,"San Diego",0
28656,"2024-02-25 07:59:35.604163",1446.23,496,purchase,Dallas,0
28657,"2024-01-05 02:03:35.604166",941.39,766,refund,Philadelphia,0
28658,"2024-06-17 14:38:35.604172",2755.25,596,purchase,Dallas,0
28659,"2024-04-11 15:37:35.604178",3250.72,314,purchase,"San Jose",0
28660,"2023-11-28 03:29:35.604183",2891.45,155,purchase,Philadelphia,0
28661,"2024-09-13 05:57:35.604190",3310.49,918,purchase,Philadelphia,0
28662,"2024-09-29 17:06:35.604196",1530.31,947,refund,Houston,0
28663,"2024-01-20 09:39:35.604204",3051.97,774,refund,"San Jose",0
28664,"2024-06-06 07:52:35.604209",2529,853,refund,Phoenix,0
28665,"2024-06-30 03:05:35.604212",4374.45,805,refund,Philadelphia,0
28666,"2024-04-09 02:48:35.604215",2784.98,848,refund,"San Antonio",0
28667,"2023-11-21 19:32:35.604219",428.96,284,refund,"San Antonio",0
28668,"2024-10-13 10:57:35.604222",4666.9,740,refund,"San Antonio",0
28669,"2024-10-18 12:03:35.604225",2745.46,483,refund,"San Antonio",0
28670,"2024-02-20 11:01:35.604229",1362.27,989,refund,Houston,0
28671,"2024-06-06 15:19:35.604232",3366.42,840,purchase,Dallas,0
28672,"2024-07-16 22:23:35.604235",2768.91,480,purchase,"San Diego",0
28673,"2024-10-19 14:30:35.604238",3618.78,283,refund,"San Antonio",0
28674,"2024-03-13 16:10:35.604242",4447.24,336,refund,Chicago,0
28675,"2024-10-08 20:00:35.604245",1337.46,915,purchase,Chicago,0
28676,"2024-08-07 07:36:35.604249",756.17,283,refund,"San Jose",0
28677,"2024-05-03 03:45:35.604252",656.09,600,purchase,"San Antonio",0
28678,"2023-11-26 09:35:35.604255",4324.18,625,purchase,Philadelphia,0
28679,"2024-03-13 11:51:35.604259",4090.27,92,refund,"Los Angeles",0
28680,"2024-05-18 02:40:35.604262",318.96,530,refund,"Los Angeles",0
28681,"2024-03-31 07:36:35.604265",2118.14,250,refund,"San Diego",0
28682,"2024-07-18 18:55:35.604268",774.2,680,refund,Houston,0
28683,"2024-08-11 09:15:35.604272",1040.66,409,purchase,"San Jose",0
28684,"2023-12-12 20:36:35.604275",3651.57,669,refund,Chicago,0
28685,"2023-11-25 14:57:35.604278",3369.84,211,refund,Houston,0
28686,"2024-04-20 04:01:35.604282",125.54,333,purchase,Philadelphia,0
28687,"2023-12-30 02:07:35.604285",3661.5,185,refund,Dallas,0
28688,"2024-08-20 15:38:35.604288",663.77,27,refund,Dallas,0
28689,"2023-12-22 00:39:35.604292",1996.16,798,purchase,Dallas,0
28690,"2023-11-19 01:24:35.604295",3468.61,773,purchase,Dallas,0
28691,"2024-01-26 03:45:35.604298",238.02,905,purchase,"San Antonio",0
28692,"2024-03-30 08:32:35.604302",4559.07,662,purchase,Houston,0
28693,"2023-11-04 09:34:35.604305",1196.94,252,purchase,Phoenix,0
28694,"2024-07-18 12:20:35.604308",174.81,354,purchase,"New York",0
28695,"2024-06-08 12:20:35.604311",2208.62,676,refund,Dallas,0
28696,"2024-01-27 10:32:35.604315",3357.8,147,refund,"San Jose",0
28697,"2024-05-08 13:58:35.604318",839,412,refund,Chicago,0
28698,"2024-07-01 00:01:35.604321",2042.76,855,purchase,Houston,0
28699,"2024-02-11 10:38:35.604325",4907.85,697,refund,"San Jose",0
28700,"2023-12-27 19:10:35.604328",3414.39,565,refund,Phoenix,0
28701,"2024-08-14 11:23:35.604337",1071.72,572,purchase,"San Diego",0
28702,"2023-10-28 04:51:35.604341",4765.58,475,purchase,"New York",0
28703,"2024-01-09 13:12:35.604344",185.39,134,refund,"New York",0
28704,"2024-09-25 03:26:35.604347",3310.8,316,purchase,"San Diego",0
28705,"2024-10-04 18:27:35.604351",1505.1,349,refund,Dallas,0
28706,"2024-07-20 05:35:35.604354",4865.45,128,refund,Dallas,0
28707,"2024-08-04 21:26:35.604357",3047.52,252,refund,"New York",0
28708,"2023-12-03 21:44:35.604361",2474.12,116,refund,"San Jose",0
28709,"2023-12-30 12:44:35.604364",1790.02,44,purchase,Philadelphia,0
28710,"2024-03-19 12:43:35.604367",3455.38,8,refund,Dallas,0
28711,"2024-10-20 02:09:35.604371",1836.58,62,purchase,Phoenix,0
28712,"2024-07-23 01:10:35.604374",3467.9,56,refund,"San Diego",0
28713,"2024-01-03 19:12:35.604378",3787.7,835,purchase,"Los Angeles",0
28714,"2024-06-30 01:51:35.604381",3604.05,478,purchase,"San Antonio",0
28715,"2024-10-21 00:53:35.604384",4298.15,991,purchase,Dallas,0
28716,"2024-08-02 19:17:35.604388",1679.67,578,purchase,Houston,0
28717,"2023-11-25 06:04:35.604391",2197.23,888,purchase,Chicago,0
28718,"2024-08-13 23:01:35.604395",3315.33,159,refund,Dallas,0
28719,"2024-09-04 23:12:35.604398",4195.77,965,refund,Chicago,0
28720,"2024-01-21 13:37:35.604401",107.3,760,refund,"San Jose",0
28721,"2024-10-14 06:23:35.604405",2472.89,729,purchase,"Los Angeles",0
28722,"2024-04-17 05:00:35.604408",2859.71,347,purchase,"San Antonio",0
28723,"2024-03-11 01:01:35.604412",394.89,384,purchase,Houston,0
28724,"2024-02-16 19:04:35.604415",2539.73,712,refund,Chicago,0
28725,"2024-09-11 16:34:35.604418",3131.94,291,refund,Dallas,0
28726,"2024-08-04 14:27:35.604422",218.87,733,purchase,Dallas,0
28727,"2024-06-24 16:19:35.604425",32.97,373,refund,Phoenix,0
28728,"2024-08-26 06:24:35.604428",4933.27,64,purchase,Phoenix,0
28729,"2024-08-26 05:06:35.604432",467.55,119,refund,"New York",0
28730,"2024-06-23 13:48:35.604435",1336.34,133,purchase,"San Jose",0
28731,"2024-10-10 20:20:35.604438",4958.37,229,purchase,"San Antonio",0
28732,"2023-11-01 09:18:35.604443",2001.12,128,refund,Dallas,0
28733,"2023-12-20 11:43:35.604449",2176.11,54,purchase,Philadelphia,0
28734,"2024-04-01 15:57:35.604454",677.44,75,purchase,Phoenix,0
28735,"2024-02-21 21:19:35.604460",1019.63,356,refund,"New York",0
28736,"2024-02-09 02:14:35.604465",2358.67,708,purchase,"San Antonio",0
28737,"2024-08-06 00:12:35.604468",1278.62,1000,purchase,Chicago,0
28738,"2024-04-11 09:27:35.604472",4279.79,401,purchase,"San Jose",0
28739,"2024-01-04 16:59:35.604475",2216.91,843,refund,"Los Angeles",0
28740,"2024-03-10 01:23:35.604478",2578.26,603,purchase,"San Jose",0
28741,"2024-07-23 18:14:35.604481",845.01,729,refund,"Los Angeles",0
28742,"2024-07-07 04:57:35.604485",544.87,306,refund,Phoenix,0
28743,"2024-09-20 03:39:35.604488",1856.67,805,refund,"Los Angeles",0
28744,"2024-08-06 02:00:35.604491",3895.95,921,purchase,Philadelphia,0
28745,"2024-04-30 22:43:35.604495",4236.65,413,purchase,"San Antonio",0
28746,"2024-04-16 06:46:35.604498",4432.09,159,refund,"Los Angeles",0
28747,"2024-08-30 23:54:35.604501",3116.22,670,purchase,"San Diego",0
28748,"2024-06-18 23:57:35.604504",3997.9,73,purchase,Philadelphia,0
28749,"2024-07-13 08:04:35.604508",437.16,246,refund,"Los Angeles",0
28750,"2024-08-29 19:20:35.604511",3957.52,259,purchase,Philadelphia,0
28751,"2024-02-27 08:20:35.604514",1811.17,653,refund,"New York",0
28752,"2024-09-19 09:19:35.604518",1130.62,683,purchase,Houston,0
28753,"2024-07-10 09:02:35.604521",568.34,677,purchase,"San Diego",0
28754,"2024-04-19 11:50:35.604524",1736.74,627,purchase,Philadelphia,0
28755,"2024-04-26 21:13:35.604527",718.93,589,refund,"Los Angeles",0
28756,"2024-05-09 16:03:35.604533",1022.39,263,refund,"Los Angeles",0
28757,"2024-01-19 06:39:35.604538",2993.73,927,purchase,Chicago,0
28758,"2024-07-04 00:41:35.604545",3962.41,491,refund,Chicago,0
28759,"2023-11-22 20:43:35.604550",1110.8,34,refund,"San Antonio",0
28760,"2024-02-14 10:12:35.604554",694.02,246,refund,Dallas,0
28761,"2024-04-20 00:39:35.604557",1561.4,252,refund,"Los Angeles",0
28762,"2024-05-17 08:55:35.604560",3412.63,671,purchase,"San Jose",0
28763,"2024-02-21 04:21:35.604564",1779.72,768,purchase,"Los Angeles",0
28764,"2024-05-31 09:14:35.604567",699.74,192,refund,Chicago,0
28765,"2024-05-10 03:21:35.604571",4697.59,818,purchase,"San Antonio",0
28766,"2024-06-20 03:37:35.604574",2062.01,442,refund,Houston,0
28767,"2024-07-23 07:31:35.604577",1747.06,520,refund,Phoenix,0
28768,"2024-03-12 10:42:35.604580",2030.02,754,purchase,"New York",0
28769,"2024-08-07 18:06:35.604584",4435.01,934,purchase,Chicago,0
28770,"2024-08-22 21:33:35.604587",1334.87,599,purchase,Philadelphia,0
28771,"2024-09-04 16:28:35.604590",268.37,939,purchase,Houston,1
28772,"2024-08-22 13:21:35.604593",2290.17,16,purchase,"San Antonio",0
28773,"2024-07-12 17:10:35.604597",3302.41,212,purchase,"New York",0
28774,"2024-05-23 14:15:35.604600",164.68,19,purchase,"San Jose",0
28775,"2023-11-09 01:10:35.604603",1834.31,207,refund,Philadelphia,0
28776,"2023-11-07 15:39:35.604607",869.64,436,purchase,Houston,0
28777,"2023-12-07 09:27:35.604610",2266.86,749,refund,"New York",0
28778,"2024-06-07 05:41:35.604613",2647.61,330,refund,"New York",0
28779,"2024-02-08 14:35:35.604617",2569.06,349,purchase,Phoenix,0
28780,"2024-10-12 12:00:35.604620",3427.86,731,purchase,"Los Angeles",0
28781,"2024-05-23 03:07:35.604624",2844.7,279,purchase,"San Jose",0
28782,"2023-12-02 07:43:35.604627",750.05,542,refund,"San Jose",0
28783,"2023-12-28 08:24:35.604630",4351.74,678,refund,Phoenix,0
28784,"2024-08-02 04:27:35.604633",3484.61,16,refund,Houston,0
28785,"2023-11-04 15:30:35.604637",2446.08,845,refund,"New York",0
28786,"2024-06-26 10:32:35.604643",2397.71,372,purchase,Philadelphia,0
28787,"2024-05-01 12:12:35.604647",1425.87,207,refund,Houston,0
28788,"2024-06-25 11:42:35.604650",4247.83,326,purchase,Chicago,0
28789,"2024-02-18 13:23:35.604654",4525.77,513,purchase,Philadelphia,0
28790,"2024-03-16 11:35:35.604657",3962.8,841,refund,Chicago,0
28791,"2023-11-28 08:24:35.604660",727.7,27,refund,Houston,0
28792,"2024-04-30 10:29:35.604663",1534.79,15,refund,Chicago,0
28793,"2024-05-13 08:12:35.604667",59.97,335,refund,"New York",0
28794,"2024-06-17 07:11:35.604670",3841.33,667,refund,"Los Angeles",0
28795,"2024-04-21 13:16:35.604673",1877.36,537,refund,Dallas,0
28796,"2024-01-20 08:08:35.604676",3926.51,217,refund,Houston,0
28797,"2024-04-25 00:08:35.604680",1801.15,389,purchase,Chicago,0
28798,"2024-08-06 15:54:35.604683",4189.24,698,refund,Houston,0
28799,"2024-03-13 01:03:35.604686",22.7,185,refund,Phoenix,0
28800,"2024-07-16 15:53:35.604690",4459.07,257,purchase,Phoenix,0
28801,"2024-08-09 19:15:35.604693",3386.4,17,purchase,Phoenix,0
28802,"2024-02-08 12:25:35.604696",1834.54,9,refund,"San Diego",0
28803,"2023-12-19 00:11:35.604700",1913.09,459,purchase,Houston,0
28804,"2023-12-25 10:01:35.604703",4835,531,purchase,"Los Angeles",0
28805,"2024-09-23 03:22:35.604706",344.66,13,purchase,Chicago,0
28806,"2024-05-28 02:09:35.604710",3220.77,1000,refund,Philadelphia,0
28807,"2023-12-11 03:13:35.604713",910.64,699,purchase,"San Antonio",0
28808,"2023-11-24 22:00:35.604716",2577.87,289,refund,Chicago,0
28809,"2024-07-05 17:04:35.604720",371.27,701,purchase,Dallas,0
28810,"2024-01-14 02:24:35.604723",1980.3,27,refund,Houston,0
28811,"2024-04-03 16:55:35.604726",2086.22,144,refund,Chicago,0
28812,"2024-06-15 20:02:35.604731",776.43,593,refund,"New York",0
28813,"2024-05-23 19:46:35.604737",32,998,refund,Philadelphia,0
28814,"2024-08-07 23:04:35.604743",4782.6,335,refund,Houston,0
28815,"2024-08-22 22:11:35.604748",4152.52,309,refund,Houston,0
28816,"2024-07-11 08:04:35.604755",902.73,288,refund,"Los Angeles",0
28817,"2024-03-21 23:37:35.604762",259.3,705,purchase,"New York",0
28818,"2024-04-26 06:23:35.604768",4494.17,593,purchase,"San Jose",0
28819,"2024-01-08 11:04:35.604774",1068.1,773,purchase,Dallas,0
28820,"2024-10-20 22:18:35.604781",2285.76,75,purchase,"New York",0
28821,"2024-06-29 00:39:35.604787",4052.19,788,refund,Philadelphia,0
28822,"2024-09-07 15:45:35.604791",4472.76,497,purchase,"Los Angeles",0
28823,"2024-08-12 01:31:35.604794",3577.29,549,purchase,Phoenix,0
